cutoff_date,fraud_flag,trx_channel,trx_type,start_balance,trx_amt,hour_of_day,is_weekend,txn_txns_3d,txn_total_amount_3d,txn_avg_amount_3d,txn_max_amount_3d,txn_min_amount_3d,txn_unique_types_3d,txn_multi_channel_recent,txn_amount_deviation_from_avg,trx_channel_idx,trx_type_idx,features,rawPrediction,probability,prediction,fraud_probability
2025-07-01,0,NEW_JC_APP,Transfer(C2C),1753.77,20000.0,22,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,"(14,[0,1,2],[1753.77,20000.0,22.0])","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),0.92,5100.0,0,0,6,17597.0,2932.8333333333335,5000.0,500.0,3,0,0.7389327726316985,0.0,0.0,"[0.92,5100.0,0.0,0.0,6.0,17597.0,2932.8333333333335,5000.0,500.0,3.0,0.0,0.7389327726316985,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),11395.92,1.0,1,0,6,17597.0,2932.8333333333335,5000.0,500.0,3,0,-0.99965903278968,0.0,0.0,"[11395.92,1.0,1.0,0.0,6.0,17597.0,2932.8333333333335,5000.0,500.0,3.0,0.0,-0.99965903278968,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),0.92,15001.5,1,0,6,17597.0,2932.8333333333335,5000.0,500.0,3,0,4.115019605614593,0.0,0.0,"[0.92,15001.5,1.0,0.0,6.0,17597.0,2932.8333333333335,5000.0,500.0,3.0,0.0,4.115019605614593,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),33055.84,20000.0,17,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,"(14,[0,1,2],[33055.84,20000.0,17.0])","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),6082.71,16000.0,21,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,"(14,[0,1,2],[6082.71,16000.0,21.0])","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),5000.22,10000.0,15,0,8,125064.66,15633.0825,50000.0,28.17,4,0,-0.3603308880382356,0.0,0.0,"[5000.22,10000.0,15.0,0.0,8.0,125064.66,15633.0825,50000.0,28.17,4.0,0.0,-0.3603308880382356,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),185918.05,9000.0,21,0,4,2400.0,600.0,1000.0,400.0,1,0,14.0,0.0,0.0,"[185918.05,9000.0,21.0,0.0,4.0,2400.0,600.0,1000.0,400.0,1.0,0.0,14.0,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),306.91,500.0,9,0,8,48740.0,6092.5,10000.0,1500.0,3,0,-0.9179318834632745,0.0,0.0,"[306.91,500.0,9.0,0.0,8.0,48740.0,6092.5,10000.0,1500.0,3.0,0.0,-0.9179318834632745,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),14.24,2080.0,16,0,8,48740.0,6092.5,10000.0,1500.0,3,0,-0.658596635207222,0.0,0.0,"[14.24,2080.0,16.0,0.0,8.0,48740.0,6092.5,10000.0,1500.0,3.0,0.0,-0.658596635207222,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),3.29,5000.0,19,0,6,70000.0,11666.666666666666,25000.0,2000.0,3,1,-0.5714285714285714,0.0,0.0,"[3.29,5000.0,19.0,0.0,6.0,70000.0,11666.666666666666,25000.0,2000.0,3.0,1.0,-0.5714285714285714,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),7397.05,10000.0,22,0,2,5400.0,2700.0,3400.0,2000.0,1,0,2.7037037037037037,0.0,0.0,"[7397.05,10000.0,22.0,0.0,2.0,5400.0,2700.0,3400.0,2000.0,1.0,0.0,2.7037037037037037,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),35.22,400.0,0,0,3,5110.0,1703.3333333333333,3100.0,730.0,2,0,-0.7651663405088063,0.0,0.0,"[35.22,400.0,0.0,0.0,3.0,5110.0,1703.3333333333333,3100.0,730.0,2.0,0.0,-0.7651663405088063,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),29039.19,1800.0,16,0,3,1853.0,617.6666666666666,1503.0,150.0,2,0,1.9141932002158666,0.0,0.0,"[29039.19,1800.0,16.0,0.0,3.0,1853.0,617.6666666666666,1503.0,150.0,2.0,0.0,1.9141932002158666,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),1093.73,3500.0,18,0,1,500.0,500.0,500.0,500.0,1,0,6.0,0.0,0.0,"[1093.73,3500.0,18.0,0.0,1.0,500.0,500.0,500.0,500.0,1.0,0.0,6.0,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),4.52,200.0,12,0,2,3988.0,1994.0,2988.0,1000.0,2,1,-0.8996990972918756,0.0,0.0,"[4.52,200.0,12.0,0.0,2.0,3988.0,1994.0,2988.0,1000.0,2.0,1.0,-0.8996990972918756,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),2422.04,700.0,14,0,6,3422.0,570.3333333333334,1500.0,100.0,2,0,0.22735242548217408,0.0,0.0,"[2422.04,700.0,14.0,0.0,6.0,3422.0,570.3333333333334,1500.0,100.0,2.0,0.0,0.22735242548217408,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),14539.26,1000.0,14,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,"(14,[0,1,2],[14539.26,1000.0,14.0])","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),7.86,2000.0,18,0,6,35164.0,5860.666666666667,15664.0,1500.0,2,0,-0.6587418951200091,0.0,0.0,"[7.86,2000.0,18.0,0.0,6.0,35164.0,5860.666666666667,15664.0,1500.0,2.0,0.0,-0.6587418951200091,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),2402.5,20000.0,11,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,"(14,[0,1,2],[2402.5,20000.0,11.0])","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),46378.87,10000.0,19,0,4,81500.0,20375.0,75000.0,1000.0,3,0,-0.50920245398773,0.0,0.0,"[46378.87,10000.0,19.0,0.0,4.0,81500.0,20375.0,75000.0,1000.0,3.0,0.0,-0.50920245398773,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),0.0,2700.0,8,0,7,80290.0,11470.0,41000.0,2970.0,3,0,-0.7646033129904097,0.0,0.0,"[0.0,2700.0,8.0,0.0,7.0,80290.0,11470.0,41000.0,2970.0,3.0,0.0,-0.7646033129904097,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),15.36,2000.0,19,0,12,53700.0,4475.0,40000.0,100.0,4,1,-0.553072625698324,0.0,0.0,"[15.36,2000.0,19.0,0.0,12.0,53700.0,4475.0,40000.0,100.0,4.0,1.0,-0.553072625698324,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),11105.13,5000.0,19,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,"(14,[0,1,2],[11105.13,5000.0,19.0])","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),15.41,5000.0,0,0,5,15300.0,3060.0,8000.0,650.0,2,0,0.6339869281045751,0.0,0.0,"[15.41,5000.0,0.0,0.0,5.0,15300.0,3060.0,8000.0,650.0,2.0,0.0,0.6339869281045751,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),15486.76,5000.0,1,0,5,15300.0,3060.0,8000.0,650.0,2,0,0.6339869281045751,0.0,0.0,"[15486.76,5000.0,1.0,0.0,5.0,15300.0,3060.0,8000.0,650.0,2.0,0.0,0.6339869281045751,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),4.88,10000.0,3,0,5,15300.0,3060.0,8000.0,650.0,2,0,2.2679738562091503,0.0,0.0,"[4.88,10000.0,3.0,0.0,5.0,15300.0,3060.0,8000.0,650.0,2.0,0.0,2.2679738562091503,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),2.78,2000.0,21,0,4,21250.0,5312.5,10000.0,250.0,2,1,-0.6235294117647059,0.0,0.0,"[2.78,2000.0,21.0,0.0,4.0,21250.0,5312.5,10000.0,250.0,2.0,1.0,-0.6235294117647059,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),124121.15,1750.0,18,0,2,14500.0,7250.0,8500.0,6000.0,1,0,-0.7586206896551724,0.0,0.0,"[124121.15,1750.0,18.0,0.0,2.0,14500.0,7250.0,8500.0,6000.0,1.0,0.0,-0.7586206896551724,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),78.09,1400.0,22,0,2,14500.0,7250.0,8500.0,6000.0,1,0,-0.8068965517241379,0.0,0.0,"[78.09,1400.0,22.0,0.0,2.0,14500.0,7250.0,8500.0,6000.0,1.0,0.0,-0.8068965517241379,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),8858.15,6930.0,20,0,6,62697.0,10449.5,30000.0,20.0,4,1,-0.336810373702091,0.0,0.0,"[8858.15,6930.0,20.0,0.0,6.0,62697.0,10449.5,30000.0,20.0,4.0,1.0,-0.336810373702091,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),1335.33,12900.0,6,0,19,89010.0,4684.736842105263,50000.0,50.0,5,1,1.753623188405797,0.0,0.0,"[1335.33,12900.0,6.0,0.0,19.0,89010.0,4684.736842105263,50000.0,50.0,5.0,1.0,1.753623188405797,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),4.29,3000.0,10,0,3,18323.0,6107.666666666667,9000.0,3323.0,2,1,-0.5088140588331606,0.0,0.0,"[4.29,3000.0,10.0,0.0,3.0,18323.0,6107.666666666667,9000.0,3323.0,2.0,1.0,-0.5088140588331606,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),4.29,1499.0,17,0,3,18323.0,6107.666666666667,9000.0,3323.0,2,1,-0.7545707580636358,0.0,0.0,"[4.29,1499.0,17.0,0.0,3.0,18323.0,6107.666666666667,9000.0,3323.0,2.0,1.0,-0.7545707580636358,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),3696.52,11000.0,18,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,"(14,[0,1,2],[3696.52,11000.0,18.0])","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),745.69,20000.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,"(14,[0,1],[745.69,20000.0])","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),3076.22,5000.0,14,0,2,9250.0,4625.0,9000.0,250.0,2,1,0.08108108108108109,0.0,0.0,"[3076.22,5000.0,14.0,0.0,2.0,9250.0,4625.0,9000.0,250.0,2.0,1.0,0.08108108108108109,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),2907.26,3150.0,17,0,14,35490.0,2535.0,15000.0,200.0,4,1,0.24260355029585798,0.0,0.0,"[2907.26,3150.0,17.0,0.0,14.0,35490.0,2535.0,15000.0,200.0,4.0,1.0,0.24260355029585798,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),20.26,200.0,20,0,14,35490.0,2535.0,15000.0,200.0,4,1,-0.9211045364891519,0.0,0.0,"[20.26,200.0,20.0,0.0,14.0,35490.0,2535.0,15000.0,200.0,4.0,1.0,-0.9211045364891519,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),3533.99,4000.0,20,0,14,35490.0,2535.0,15000.0,200.0,4,1,0.5779092702169625,0.0,0.0,"[3533.99,4000.0,20.0,0.0,14.0,35490.0,2535.0,15000.0,200.0,4.0,1.0,0.5779092702169625,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),2350.0,490.0,17,0,8,2500.0,312.5,1800.0,100.0,2,1,0.568,0.0,0.0,"[2350.0,490.0,17.0,0.0,8.0,2500.0,312.5,1800.0,100.0,2.0,1.0,0.568,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),106.2,500.0,16,0,4,42141.27,10535.3175,24041.27,1100.0,3,1,-0.9525405855115425,0.0,0.0,"[106.2,500.0,16.0,0.0,4.0,42141.27,10535.3175,24041.27,1100.0,3.0,1.0,-0.9525405855115425,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),106.2,1500.0,16,0,4,42141.27,10535.3175,24041.27,1100.0,3,1,-0.8576217565346275,0.0,0.0,"[106.2,1500.0,16.0,0.0,4.0,42141.27,10535.3175,24041.27,1100.0,3.0,1.0,-0.8576217565346275,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),517.81,1500.0,13,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,"(14,[0,1,2],[517.81,1500.0,13.0])","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),11082.8,4500.0,16,0,2,1650.0,825.0,1200.0,450.0,1,0,4.454545454545454,0.0,0.0,"[11082.8,4500.0,16.0,0.0,2.0,1650.0,825.0,1200.0,450.0,1.0,0.0,4.454545454545454,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),12013.07,2500.0,16,0,2,1160.0,580.0,740.0,420.0,1,0,3.310344827586207,0.0,0.0,"[12013.07,2500.0,16.0,0.0,2.0,1160.0,580.0,740.0,420.0,1.0,0.0,3.310344827586207,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),59.21,130.0,9,0,5,3900.0,780.0,2000.0,200.0,2,1,-0.8333333333333334,0.0,0.0,"[59.21,130.0,9.0,0.0,5.0,3900.0,780.0,2000.0,200.0,2.0,1.0,-0.8333333333333334,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),9.0,21450.0,7,0,7,16589.0,2369.8571428571427,4000.0,1020.0,4,0,8.051178491771656,0.0,0.0,"[9.0,21450.0,7.0,0.0,7.0,16589.0,2369.8571428571427,4000.0,1020.0,4.0,0.0,8.051178491771656,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),47082.65,5000.0,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,"(14,[0,1,2],[47082.65,5000.0,8.0])","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),4840.45,2560.0,14,0,3,8000.0,2666.6666666666665,4000.0,1000.0,1,0,-0.039999999999999945,0.0,0.0,"[4840.45,2560.0,14.0,0.0,3.0,8000.0,2666.6666666666665,4000.0,1000.0,1.0,0.0,-0.039999999999999945,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),3077.47,700.0,15,0,1,2000.0,2000.0,2000.0,2000.0,1,0,-0.65,0.0,0.0,"[3077.47,700.0,15.0,0.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,0.0,-0.65,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),808.88,1180.0,10,0,1,818.32,818.32,818.32,818.32,1,0,0.441978688043797,0.0,0.0,"[808.88,1180.0,10.0,0.0,1.0,818.32,818.32,818.32,818.32,1.0,0.0,0.441978688043797,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),0.0,49000.0,16,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,"(14,[1,2],[49000.0,16.0])","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),2654.52,3600.0,15,0,5,15000.0,3000.0,9650.0,500.0,3,0,0.2,0.0,0.0,"[2654.52,3600.0,15.0,0.0,5.0,15000.0,3000.0,9650.0,500.0,3.0,0.0,0.2,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),14.19,100.0,18,0,15,11830.0,788.6666666666666,5000.0,130.0,4,1,-0.8732037193575655,0.0,0.0,"[14.19,100.0,18.0,0.0,15.0,11830.0,788.6666666666666,5000.0,130.0,4.0,1.0,-0.8732037193575655,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),2.4,1300.0,12,0,2,11601.0,5800.5,10000.0,1601.0,2,0,-0.7758813895353849,0.0,0.0,"[2.4,1300.0,12.0,0.0,2.0,11601.0,5800.5,10000.0,1601.0,2.0,0.0,-0.7758813895353849,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),14661.44,3060.0,15,0,1,20010.0,20010.0,20010.0,20010.0,1,0,-0.8470764617691154,0.0,0.0,"[14661.44,3060.0,15.0,0.0,1.0,20010.0,20010.0,20010.0,20010.0,1.0,0.0,-0.8470764617691154,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),35038.68,2040.0,11,0,35,244313.0,6980.371428571429,57000.0,13.0,4,1,-0.7077519411574497,0.0,0.0,"[35038.68,2040.0,11.0,0.0,35.0,244313.0,6980.371428571429,57000.0,13.0,4.0,1.0,-0.7077519411574497,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),1.2,1000.0,20,0,35,244313.0,6980.371428571429,57000.0,13.0,4,1,-0.8567411476262008,0.0,0.0,"[1.2,1000.0,20.0,0.0,35.0,244313.0,6980.371428571429,57000.0,13.0,4.0,1.0,-0.8567411476262008,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),286.4,4400.0,18,0,4,4040.87,1010.2175,4000.0,12.0,3,1,3.355497702227491,0.0,0.0,"[286.4,4400.0,18.0,0.0,4.0,4040.87,1010.2175,4000.0,12.0,3.0,1.0,3.355497702227491,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),3.26,5000.0,2,0,3,37000.0,12333.333333333334,25000.0,5000.0,1,0,-0.5945945945945946,0.0,0.0,"[3.26,5000.0,2.0,0.0,3.0,37000.0,12333.333333333334,25000.0,5000.0,1.0,0.0,-0.5945945945945946,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),3.26,25000.0,18,0,3,37000.0,12333.333333333334,25000.0,5000.0,1,0,1.027027027027027,0.0,0.0,"[3.26,25000.0,18.0,0.0,3.0,37000.0,12333.333333333334,25000.0,5000.0,1.0,0.0,1.027027027027027,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),2283.45,1500.0,21,0,1,6990.0,6990.0,6990.0,6990.0,1,0,-0.7854077253218884,0.0,0.0,"[2283.45,1500.0,21.0,0.0,1.0,6990.0,6990.0,6990.0,6990.0,1.0,0.0,-0.7854077253218884,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),7198.24,11500.0,13,0,9,67950.0,7550.0,50000.0,150.0,4,0,0.5231788079470199,0.0,0.0,"[7198.24,11500.0,13.0,0.0,9.0,67950.0,7550.0,50000.0,150.0,4.0,0.0,0.5231788079470199,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),12.81,520.0,21,0,9,67950.0,7550.0,50000.0,150.0,4,0,-0.9311258278145695,0.0,0.0,"[12.81,520.0,21.0,0.0,9.0,67950.0,7550.0,50000.0,150.0,4.0,0.0,-0.9311258278145695,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),5597.48,1530.0,13,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,"(14,[0,1,2],[5597.48,1530.0,13.0])","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),11250.37,7140.0,13,0,1,500.0,500.0,500.0,500.0,1,0,13.28,0.0,0.0,"[11250.37,7140.0,13.0,0.0,1.0,500.0,500.0,500.0,500.0,1.0,0.0,13.28,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),95.82,2000.0,11,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,"(14,[0,1,2],[95.82,2000.0,11.0])","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),274.49,4300.0,18,0,2,894.04,447.02,850.0,44.04,2,1,8.619256409109212,0.0,0.0,"[274.49,4300.0,18.0,0.0,2.0,894.04,447.02,850.0,44.04,2.0,1.0,8.619256409109212,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
2025-07-01,0,NEW_JC_APP,Transfer(C2C),23499.24,11000.0,19,0,3,4600.0,1533.3333333333333,3500.0,100.0,2,0,6.173913043478261,0.0,0.0,"[23499.24,11000.0,19.0,0.0,3.0,4600.0,1533.3333333333333,3500.0,100.0,2.0,0.0,6.173913043478261,0.0,0.0]","[-2.046998429512084,2.046998429512084]","[0.11435602480322814,0.8856439751967718]",1.0,0.8856439751967718
